partner_country,period,net_weight,usd_value
Lithuania,201101,569,2954
Lithuania,201102,520,5936
Lithuania,201103,670,5000
Lithuania,201105,900,8746
Lithuania,201106,300,1993
Luxembourg,201104,668800,1479381
Luxembourg,201106,84000,11825
Madagascar,201001,21740,355260
Madagascar,201002,6569,113580
Madagascar,201003,550,234847
Madagascar,201101,296785,422028
Madagascar,201102,260755,570566
Madagascar,201103,530656,637856
Madagascar,201104,134010,569038
Madagascar,201105,160877,390528
Madagascar,201106,196828,922187
Malaysia,201001,21740,292078
Malaysia,201002,6569,795921
Malaysia,201003,550,713849
Malaysia,201101,120545,353562
Malaysia,201102,303846,711662
Malaysia,201103,258362,517973
Malaysia,201104,89444,353366
Malaysia,201105,117504,605507
Malaysia,201106,26851,124499
Mali,201001,21740,1893
Mali,201002,6569,1369
Mali,201003,550,9835
Mali,201101,1017,110868
Mali,201102,26704,33614
Mali,201103,6613,82863
Mali,201104,450,5241
Mali,201105,1552,9541
Mali,201106,24,39213
Malta,201001,21740,33426
Malta,201002,6569,2949
Malta,201003,550,28336
Malta,201101,9734,27398
Malta,201102,4870,10455
Malta,201103,19245,48076
Malta,201105,10570,28163
Malta,201106,11723,19852
Mauritius,201001,21740,1542754
Mauritius,201002,6569,1580841
Mauritius,201003,550,1520936
Mauritius,201101,95461,1058224
Mauritius,201102,103607,1184090
Mauritius,201103,204041,2078100
Mauritius,201104,53972,1009114
Mauritius,201105,50178,1498646
Mauritius,201106,124298,1057728
Mexico,201001,21740,44496
Mexico,201002,6569,9033
Mexico,201102,420,21313
Mexico,201103,157129,14748
Mexico,201104,49200,300827
Mexico,201105,16546,51581
Mexico,201106,24580,134459
Morocco,201001,21740,67272
Morocco,201002,6569,98780
Morocco,201003,550,115972
Morocco,201101,181600,201478
Morocco,201102,196000,205142
Morocco,201103,166600,196412
Morocco,201104,247600,522284
Morocco,201105,417200,486582
Morocco,201106,304440,400700
Mozambique,201001,21740,1234375
Mozambique,201002,6569,580685
Mozambique,201003,550,419259
Mozambique,201101,676679,859267
Mozambique,201102,444232,714968
Mozambique,201103,363935,556678
Mozambique,201104,387171,546551
Mozambique,201105,227098,650201
Mozambique,201106,703508,757527
Namibia,201001,21740,8164
Namibia,201003,550,2344
Namibia,201101,50,4132
Namibia,201102,460788,113641
Namibia,201103,368,3521
Namibia,201105,420,4143
Namibia,201106,18444,60518
Netherlands,201001,21740,32059341
Netherlands,201002,6569,30232663
Netherlands,201003,550,35901396
Netherlands,201101,9246922,30098188
Netherlands,201102,20348916,37027939
Netherlands,201103,12040669,37725657
Netherlands,201104,11431325,33502590
Netherlands,201105,10647925,31841451
Netherlands,201106,21155676,33110004
New Zealand,201001,21740,66062
New Zealand,201002,6569,122114
New Zealand,201003,550,280629
New Zealand,201101,19234,77469
New Zealand,201102,29100,37108
New Zealand,201103,38618,48020
New Zealand,201104,22438,161177
Nicaragua,201003,550,2545
Nigeria,201001,21740,1184155
Nigeria,201002,6569,1726288
Nigeria,201003,550,1685448
Nigeria,201101,411160,751292
Nigeria,201102,663700,1792523
Nigeria,201103,1866412,1909680
Nigeria,201104,430108,916306
Nigeria,201105,567362,1522968
Nigeria,201106,625697,1855103
Norway,201001,21740,815727
Norway,201002,6569,1087112
Norway,201003,550,1170160
Norway,201101,181443,833910
Norway,201102,307174,2098854
Norway,201103,173978,835346
Norway,201104,307578,1669770
Norway,201105,246324,1468831
Norway,201106,207333,947293
Pakistan,201001,21740,22522234
Pakistan,201002,6569,23534197
Pakistan,201003,550,17431723
Pakistan,201101,8302588,24855793
Pakistan,201102,11857043,21255116
Pakistan,201103,7308924,21475129
Pakistan,201104,6851268,14807846
Pakistan,201105,4794082,13704866
Pakistan,201106,15460270,19504469
Panama,201103,50400,78506
Panama,201104,126000,195411
Peru,201101,1500,58058
Peru,201105,2000,95191
Philippines,201001,21740,519639
Philippines,201002,6569,305685
Philippines,201003,550,255438
Philippines,201101,3351590,1108297
Philippines,201102,1382640,533565
Philippines,201103,674750,221230
Philippines,201104,1704460,567949
Philippines,201105,293270,194466
Philippines,201106,1640500,564139
Poland,201001,21740,994190
Poland,201002,6569,2521842
Poland,201003,550,1496139
Poland,201101,648735,2169625
Poland,201102,472336,1570620
Poland,201103,795764,1785968
Poland,201104,457514,1272736
Poland,201105,205515,529380
Poland,201106,575363,1574530
Portugal,201001,21740,253773
Portugal,201002,6569,348415
Portugal,201003,550,576884
Portugal,201101,91455,285844
Portugal,201102,99478,393408
Portugal,201103,190331,268525
Portugal,201104,165868,267881
Portugal,201105,243967,584346
Portugal,201106,123848,347199
Rep. of Korea,201001,21740,168296
Rep. of Korea,201002,6569,153113
Rep. of Korea,201003,550,129475
Rep. of Korea,201101,371484,1160616
Rep. of Korea,201102,77755,113005
Rep. of Korea,201103,56962,165237
Rep. of Korea,201104,539237,804521
Rep. of Korea,201105,121776,491807
Rep. of Korea,201106,229623,364249
Rep. of Moldova,201002,6569,1030
Rep. of Moldova,201101,100,717
Rep. of Moldova,201102,100,1907
Romania,201001,21740,224684
Romania,201002,6569,231165
Romania,201003,550,20922
Romania,201101,20265,17057
Romania,201102,1826,16366
Romania,201103,967,37844
Romania,201104,20863,63452
Romania,201105,21855,92158
Romania,201106,5082,39348
Russian Federation,201001,21740,4716354
Russian Federation,201002,6569,5211964
Russian Federation,201003,550,4327868
Russian Federation,201101,1768226,5921249
Russian Federation,201102,1572712,5088884
Russian Federation,201103,1724172,5768927
Russian Federation,201104,1366731,4270339
Russian Federation,201105,1431691,4294205
Russian Federation,201106,2059969,5759423
Rwanda,201001,21740,9796165
Rwanda,201002,6569,11271519
Rwanda,201003,550,10271975
Rwanda,201101,9467591,11317822
Rwanda,201102,7208394,11248277
Rwanda,201103,7692699,13659419
Rwanda,201104,7050356,12744661
Rwanda,201105,7044683,12766716
Rwanda,201106,8699713,13991700
Senegal,201001,21740,13369
Senegal,201002,6569,29620
Senegal,201003,550,900
Senegal,201101,4,494
Senegal,201102,3424,16466
Senegal,201103,3542,54437
Senegal,201104,23089,17069
Senegal,201105,358,2162
Senegal,201106,221,69509
Serbia,201105,203081,3125
Singapore,201001,21740,90797
Singapore,201002,6569,145328
Singapore,201003,550,311189
Singapore,201101,60033,800087
Singapore,201102,796016,569081
Singapore,201103,176369,413303
Singapore,201104,180160,1366432
Singapore,201105,798936,291359
Singapore,201106,152024,747237
Slovakia,201003,550,18710
Slovakia,201101,486,5458
Slovakia,201102,220,6726
Slovakia,201103,195,2267
Slovakia,201104,24550,49595
Slovakia,201105,300,5341
Slovakia,201106,390,4543
Slovenia,201101,505,4982
Slovenia,201102,100,1433
Slovenia,201103,15321,17198
Slovenia,201104,53,251
Slovenia,201105,47715,42232
Slovenia,201106,14948,18143
South Africa,201001,21740,1716049
South Africa,201002,6569,3805240
South Africa,201003,550,2321858
South Africa,201101,1578439,2377515
South Africa,201102,8271821,3036865
South Africa,201103,1856081,3271828
South Africa,201104,984358,1563729
South Africa,201105,10577816,3747038
South Africa,201106,1380350,2508149
Spain,201001,21740,1338333
Spain,201002,6569,1965337
Spain,201003,550,2432496
Spain,201101,735846,948428
Spain,201102,784484,1051430
Spain,201103,2168225,2521890
Spain,201104,3520535,3569546
Spain,201105,2500034,3195376
Spain,201106,1679945,1986217
Sri Lanka,201001,21740,388857
Sri Lanka,201002,6569,1089570
Sri Lanka,201003,550,1005831
Sri Lanka,201101,305068,797995
Sri Lanka,201102,250698,713850
Sri Lanka,201103,183162,589640
Sri Lanka,201104,169885,512821
Sri Lanka,201105,209333,635578
Sri Lanka,201106,486256,1361747
Sweden,201001,21740,972536
Sweden,201002,6569,1399656
Sweden,201003,550,2248915
Sweden,201101,327021,1370173
Sweden,201102,559774,2706079
Sweden,201103,430480,1054394
Sweden,201104,683621,2766337
Sweden,201105,778247,4311666
Sweden,201106,661667,2967914
Switzerland,201001,21740,749646
Switzerland,201002,6569,988846
Switzerland,201003,550,527231
Switzerland,201101,1414429,6089701
Switzerland,201102,1714057,8661770
Switzerland,201103,2325050,6304963
Switzerland,201104,1870566,9269322
Switzerland,201105,1588852,9868917
Switzerland,201106,1293372,7548716
Thailand,201001,21740,1737603
Thailand,201002,6569,1054914
Thailand,201003,550,806564
Thailand,201101,13050968,2518790
Thailand,201102,3239021,906771
Thailand,201103,19294,145297
Thailand,201104,3035462,894173
Thailand,201105,3059919,864002
Thailand,201106,5508323,1404776
Togo,201002,6569,5447
Togo,201003,550,9513
Togo,201101,10200,9106
Togo,201102,45340,34636
Togo,201103,33600,28020
Togo,201106,29,105
Turkey,201001,21740,1252236
Turkey,201002,6569,1668558
Turkey,201003,550,1139518
Turkey,201101,149189,372404
Turkey,201102,773311,1228661
Turkey,201103,629603,1902200
Turkey,201104,242570,596503
Turkey,201105,235137,696142
Turkey,201106,171914,430064
Ukraine,201001,21740,313437
Ukraine,201002,6569,251361
Ukraine,201003,550,282233
Ukraine,201101,86549,234554
Ukraine,201102,27953,123832
Ukraine,201103,109925,261803
Ukraine,201104,67944,215240
Ukraine,201105,71071,159451
Ukraine,201106,33245,118754
United Kingdom,201001,21740,46467216
United Kingdom,201002,6569,47130771
United Kingdom,201003,550,53399589
United Kingdom,201101,13905243,49753900
United Kingdom,201102,12277645,45217000
United Kingdom,201103,13012176,43629629
United Kingdom,201104,10841976,43778502
United Kingdom,201105,11374983,43277444
United Kingdom,201106,12671608,43256750
United Rep. of Tanzania,201001,21740,28845906
United Rep. of Tanzania,201002,6569,29933343
United Rep. of Tanzania,201003,550,35028345
United Rep. of Tanzania,201101,29745330,31242383
United Rep. of Tanzania,201102,35413160,39099336
United Rep. of Tanzania,201103,33567899,40557780
United Rep. of Tanzania,201104,27745032,32342556
United Rep. of Tanzania,201105,29647953,36808484
United Rep. of Tanzania,201106,29130747,36413170
Uruguay,201003,550,35590
Uruguay,201102,8737,51515
USA,201001,21740,12650761
USA,201002,6569,19134289
USA,201003,550,16491192
USA,201101,931037,17129894
USA,201102,708760,18998416
USA,201103,785969,21401127
USA,201104,982653,24904280
USA,201105,1058086,25639178
USA,201106,1310082,29698465
Zambia,201001,21740,2769047
Zambia,201002,6569,2714728
Zambia,201003,550,5137935
Zambia,201101,1852610,4721151
Zambia,201102,1841076,4485716
Zambia,201103,2907464,7214121
Zambia,201104,3052812,7180244
Zambia,201105,1787709,5044371
Zambia,201106,2893326,6772960
Zimbabwe,201001,21740,559778
Zimbabwe,201002,6569,778996
Zimbabwe,201003,550,656232
Zimbabwe,201101,877299,1297363
Zimbabwe,201102,707589,1176970
Zimbabwe,201103,541773,1466681
Zimbabwe,201104,360968,663561
Zimbabwe,201105,730187,1131659
Zimbabwe,201106,836340,1212380
